Chromosome,Type,Start,End,Strand,ID,Alias,Name,Derivation
chr2,miRNA,10517671,10517691,+,MIMAT0005840,MIMAT0005840,mmu-miR-669i,MI0006288
chr2,miRNA_primary_transcript,10518155,10518279,+,MI0006289,MI0006289,mmu-mir-669h,NA
chr2,miRNA,10518174,10518197,+,MIMAT0005841,MIMAT0005841,mmu-miR-669h-5p,MI0006289
chr2,miRNA,10518219,10518240,+,MIMAT0005842,MIMAT0005842,mmu-miR-669h-3p,MI0006289
chr2,miRNA_primary_transcript,14261003,14261081,+,MI0005554,MI0005554,mmu-mir-511,NA
chr2,miRNA,14261013,14261033,+,MIMAT0004940,MIMAT0004940,mmu-miR-511-5p,MI0005554
chr2,miRNA,14261051,14261072,+,MIMAT0017281,MIMAT0017281,mmu-miR-511-3p,MI0005554
chr2,miRNA_primary_transcript,17563514,17563626,+,MI0021957,MI0021957,mmu-mir-6419,NA
chr2,miRNA,17563541,17563562,+,MIMAT0025175,MIMAT0025175,mmu-miR-6419,MI0021957
chr2,miRNA_primary_transcript,18057846,18057903,+,MI0024995,MI0024995,mmu-mir-7655,NA
chr2,miRNA,18057846,18057867,+,MIMAT0029816,MIMAT0029816,mmu-miR-7655-5p,MI0024995
chr2,miRNA,18057882,18057903,+,MIMAT0029817,MIMAT0029817,mmu-miR-7655-3p,MI0024995
chr2,miRNA_primary_transcript,22654283,22654350,+,MI0016976,MI0016976,mmu-mir-3967,NA
chr2,miRNA,22654321,22654340,+,MIMAT0019351,MIMAT0019351,mmu-miR-3967,MI0016976
chr2,miRNA_primary_transcript,25059811,25059873,+,MI0025004,MI0025004,mmu-mir-7664,NA
chr2,miRNA,25059811,25059831,+,MIMAT0029834,MIMAT0029834,mmu-miR-7664-5p,MI0025004
chr2,miRNA,25059851,25059873,+,MIMAT0029835,MIMAT0029835,mmu-miR-7664-3p,MI0025004
chr2,miRNA_primary_transcript,25442779,25442834,+,MI0014080,MI0014080,mmu-mir-3087,NA
chr2,miRNA,25442780,25442800,+,MIMAT0014895,MIMAT0014895,mmu-miR-3087-5p,MI0014080
chr2,miRNA,25442813,25442833,+,MIMAT0014896,MIMAT0014896,mmu-miR-3087-3p,MI0014080
chr2,miRNA_primary_transcript,26470059,26470119,-,MI0022844,MI0022844,mmu-mir-6996,NA
chr2,miRNA,26470094,26470114,-,MIMAT0027894,MIMAT0027894,mmu-miR-6996-5p,MI0022844
chr2,miRNA,26470059,26470081,-,MIMAT0027895,MIMAT0027895,mmu-miR-6996-3p,MI0022844
chr2,miRNA_primary_transcript,26591357,26591429,+,MI0000153,MI0000153,mmu-mir-126a,NA
chr2,miRNA,26591365,26591385,+,MIMAT0000137,MIMAT0000137,mmu-miR-126a-5p,MI0000153
chr2,miRNA,26591402,26591423,+,MIMAT0000138,MIMAT0000138,mmu-miR-126a-3p,MI0000153
chr2,miRNA_primary_transcript,26591363,26591420,-,MI0025035,MI0025035,mmu-mir-126b,NA
chr2,miRNA,26591399,26591420,-,MIMAT0029894,MIMAT0029894,mmu-miR-126b-5p,MI0025035
chr2,miRNA,26591363,26591385,-,MIMAT0029895,MIMAT0029895,mmu-miR-126b-3p,MI0025035
chr2,miRNA_primary_transcript,27450549,27450630,-,MI0024714,MI0024714,mmu-mir-7578,NA
chr2,miRNA,27450549,27450572,-,MIMAT0029578,MIMAT0029578,mmu-miR-7578,MI0024714
chr2,miRNA_primary_transcript,28733278,28733351,+,MI0014081,MI0014081,mmu-mir-3088,NA
chr2,miRNA,28733286,28733307,+,MIMAT0014897,MIMAT0014897,mmu-miR-3088-5p,MI0014081
chr2,miRNA,28733321,28733343,+,MIMAT0014898,MIMAT0014898,mmu-miR-3088-3p,MI0014081
chr2,miRNA_primary_transcript,29475215,29475294,-,MI0021863,MI0021863,mmu-mir-133c,NA
chr2,miRNA,29475217,29475239,-,MIMAT0025078,MIMAT0025078,mmu-miR-133c,MI0021863
chr2,miRNA_primary_transcript,29845631,29845727,-,MI0000741,MI0000741,mmu-mir-219a-2,NA
chr2,miRNA,29845689,29845709,-,MIMAT0000664_1,MIMAT0000664,mmu-miR-219a-5p,MI0000741
chr2,miRNA,29845645,29845666,-,MIMAT0022841,MIMAT0022841,mmu-miR-219a-2-3p,MI0000741
chr2,miRNA_primary_transcript,29845647,29845711,+,MI0024990,MI0024990,mmu-mir-219b,NA
chr2,miRNA,29845647,29845668,+,MIMAT0029806,MIMAT0029806,mmu-miR-219b-5p,MI0024990
chr2,miRNA,29845689,29845711,+,MIMAT0029807,MIMAT0029807,mmu-miR-219b-3p,MI0024990
chr2,miRNA_primary_transcript,29995950,29996020,+,MI0022845,MI0022845,mmu-mir-6997,NA
chr2,miRNA,29995955,29995976,+,MIMAT0027896,MIMAT0027896,mmu-miR-6997-5p,MI0022845
chr2,miRNA,29995996,29996018,+,MIMAT0027897,MIMAT0027897,mmu-miR-6997-3p,MI0022845
chr2,miRNA_primary_transcript,30721210,30721293,+,MI0014082,MI0014082,mmu-mir-3089,NA
chr2,miRNA,30721222,30721243,+,MIMAT0014899,MIMAT0014899,mmu-miR-3089-5p,MI0014082
chr2,miRNA,30721259,30721281,+,MIMAT0014900,MIMAT0014900,mmu-miR-3089-3p,MI0014082
chr2,miRNA_primary_transcript,31612421,31612484,+,MI0022846,MI0022846,mmu-mir-6998,NA
chr2,miRNA,31612426,31612447,+,MIMAT0027898,MIMAT0027898,mmu-miR-6998-5p,MI0022846
chr2,miRNA,31612462,31612483,+,MIMAT0027899,MIMAT0027899,mmu-miR-6998-3p,MI0022846
chr2,miRNA_primary_transcript,32050946,32051008,+,MI0025015,MI0025015,mmu-mir-7674,NA
chr2,miRNA,32050946,32050969,+,MIMAT0029856,MIMAT0029856,mmu-miR-7674-5p,MI0025015
chr2,miRNA,32050988,32051008,+,MIMAT0029857,MIMAT0029857,mmu-miR-7674-3p,MI0025015
chr2,miRNA_primary_transcript,32318265,32318343,+,MI0030343,MI0030343,mmu-mir-3154,NA
chr2,miRNA,32318317,32318338,+,MIMAT0035714,MIMAT0035714,mmu-miR-3154,MI0030343
chr2,miRNA_primary_transcript,32318460,32318569,+,MI0000714,MI0000714,mmu-mir-199b,NA
chr2,miRNA,32318485,32318507,+,MIMAT0000672,MIMAT0000672,mmu-miR-199b-5p,MI0000714
chr2,miRNA,32318524,32318545,+,MIMAT0004667,MIMAT0004667,mmu-miR-199b-3p,MI0000714
chr2,miRNA_primary_transcript,32652329,32652414,+,MI0009949,MI0009949,mmu-mir-1954,NA
chr2,miRNA,32652342,32652362,+,MIMAT0009425,MIMAT0009425,mmu-miR-1954,MI0009949
chr2,miRNA_primary_transcript,32687630,32687766,-,MI0026020,MI0026020,mmu-mir-8093,NA
chr2,miRNA,32687706,32687726,-,MIMAT0031394,MIMAT0031394,mmu-miR-8093,MI0026020
chr2,miRNA_primary_transcript,32712807,32712888,-,MI0013007,MI0013007,mmu-mir-2861,NA
chr2,miRNA,32712819,32712837,-,MIMAT0013803,MIMAT0013803,mmu-miR-2861,MI0013007
chr2,miRNA_primary_transcript,32712900,32712972,-,MI0016963,MI0016963,mmu-mir-3960,NA
chr2,miRNA,32712907,32712926,-,MIMAT0019336,MIMAT0019336,mmu-miR-3960,MI0016963
chr2,miRNA_primary_transcript,37688201,37688284,-,MI0018040,MI0018040,mmu-mir-5128,NA
chr2,miRNA,37688212,37688234,-,MIMAT0020639,MIMAT0020639,mmu-miR-5128,MI0018040
chr2,miRNA_primary_transcript,38852735,38852810,+,MI0000223,MI0000223,mmu-mir-181a-2,NA
chr2,miRNA,38852741,38852763,+,MIMAT0000210_1,MIMAT0000210,mmu-miR-181a-5p,MI0000223
chr2,miRNA,38852785,38852806,+,MIMAT0005443,MIMAT0005443,mmu-miR-181a-2-3p,MI0000223
chr2,miRNA_primary_transcript,38853830,38853918,+,MI0000823,MI0000823,mmu-mir-181b-2,NA
chr2,miRNA,38853845,38853868,+,MIMAT0000673_1,MIMAT0000673,mmu-miR-181b-5p,MI0000823
chr2,miRNA,38853883,38853904,+,MIMAT0017084,MIMAT0017084,mmu-miR-181b-2-3p,MI0000823
chr2,miRNA_primary_transcript,42447439,42447568,-,MI0021864,MI0021864,mmu-mir-6336,NA
chr2,miRNA,42447515,42447535,-,MIMAT0025079,MIMAT0025079,mmu-miR-6336,MI0021864
chr2,miRNA_primary_transcript,45023100,45023177,-,MI0018041,MI0018041,mmu-mir-5129,NA
chr2,miRNA,45023146,45023167,-,MIMAT0020640,MIMAT0020640,mmu-miR-5129-5p,MI0018041
chr2,miRNA,45023110,45023131,-,MIMAT0022987,MIMAT0022987,mmu-miR-5129-3p,MI0018041
chr2,miRNA_primary_transcript,56785811,56785907,+,MI0021861,MI0021861,mmu-mir-195b,NA
chr2,miRNA,56785825,56785846,+,MIMAT0025076,MIMAT0025076,mmu-miR-195b,MI0021861
chr2,miRNA_primary_transcript,65364296,65364400,-,MI0021865,MI0021865,mmu-mir-6337,NA
chr2,miRNA,65364297,65364319,-,MIMAT0025080,MIMAT0025080,mmu-miR-6337,MI0021865
chr2,miRNA_primary_transcript,67675457,67675516,+,MI0023719,MI0023719,mmu-mir-7224,NA
chr2,miRNA,67675457,67675477,+,MIMAT0028416,MIMAT0028416,mmu-miR-7224-5p,MI0023719
chr2,miRNA,67675496,67675516,+,MIMAT0028417,MIMAT0028417,mmu-miR-7224-3p,MI0023719
chr2,miRNA_primary_transcript,67781043,67781140,+,MI0021862,MI0021862,mmu-mir-6335,NA
chr2,miRNA,67781045,67781066,+,MIMAT0025077,MIMAT0025077,mmu-miR-6335,MI0021862
chr2,miRNA_primary_transcript,74726070,74726137,+,MI0000221,MI0000221,mmu-mir-10b,NA
chr2,miRNA,74726074,74726096,+,MIMAT0000208,MIMAT0000208,mmu-miR-10b-5p,MI0000221
chr2,miRNA,74726114,74726135,+,MIMAT0004538,MIMAT0004538,mmu-miR-10b-3p,MI0000221
chr2,miRNA_primary_transcript,80628705,80628790,-,MI0004647,MI0004647,mmu-mir-684-1,NA
chr2,miRNA,80628714,80628732,-,MIMAT0003462,MIMAT0003462,mmu-miR-684,MI0004647
chr2,miRNA_primary_transcript,84741115,84741178,-,MI0000156,MI0000156,mmu-mir-130a,NA
chr2,miRNA,84741155,84741176,-,MIMAT0016983,MIMAT0016983,mmu-miR-130a-5p,MI0000156
chr2,miRNA,84741116,84741137,-,MIMAT0000141,MIMAT0000141,mmu-miR-130a-3p,MI0000156
chr2,miRNA_primary_transcript,91944870,91944930,-,MI0022847,MI0022847,mmu-mir-6999,NA
chr2,miRNA,91944908,91944930,-,MIMAT0027900,MIMAT0027900,mmu-miR-6999-5p,MI0022847
chr2,miRNA,91944872,91944893,-,MIMAT0027901,MIMAT0027901,mmu-miR-6999-3p,MI0022847
chr2,miRNA_primary_transcript,92191977,92192074,+,MI0009950,MI0009950,mmu-mir-1955,NA
chr2,miRNA,92191994,92192018,+,MIMAT0009426,MIMAT0009426,mmu-miR-1955-5p,MI0009950
chr2,miRNA,92192035,92192055,+,MIMAT0017348,MIMAT0017348,mmu-miR-1955-3p,MI0009950
chr2,miRNA_primary_transcript,92387384,92387446,-,MI0022848,MI0022848,mmu-mir-7000,NA
chr2,miRNA,92387420,92387441,-,MIMAT0027902,MIMAT0027902,mmu-miR-7000-5p,MI0022848
chr2,miRNA,92387384,92387405,-,MIMAT0027903,MIMAT0027903,mmu-miR-7000-3p,MI0022848
chr2,miRNA_primary_transcript,92592206,92592277,+,MI0023716,MI0023716,mmu-mir-7221,NA
chr2,miRNA,92592206,92592226,+,MIMAT0028410,MIMAT0028410,mmu-miR-7221-5p,MI0023716
chr2,miRNA,92592257,92592277,+,MIMAT0028411,MIMAT0028411,mmu-miR-7221-3p,MI0023716
chr2,miRNA_primary_transcript,92594602,92594676,+,MI0023717,MI0023717,mmu-mir-7222,NA
chr2,miRNA,92594602,92594628,+,MIMAT0028412,MIMAT0028412,mmu-miR-7222-5p,MI0023717
chr2,miRNA,92594654,92594676,+,MIMAT0028413,MIMAT0028413,mmu-miR-7222-3p,MI0023717
chr2,miRNA_primary_transcript,93421929,93422007,-,MI0022849,MI0022849,mmu-mir-7001,NA
chr2,miRNA,93421980,93422002,-,MIMAT0027904,MIMAT0027904,mmu-miR-7001-5p,MI0022849
chr2,miRNA,93421929,93421948,-,MIMAT0027905,MIMAT0027905,mmu-miR-7001-3p,MI0022849
chr2,miRNA_primary_transcript,94241364,94241453,-,MI0000585,MI0000585,mmu-mir-129-2,NA
chr2,miRNA,94241419,94241439,-,MIMAT0000209,MIMAT0000209,mmu-miR-129-5p,MI0000585
chr2,miRNA,94241376,94241397,-,MIMAT0000544,MIMAT0000544,mmu-miR-129-2-3p,MI0000585
chr2,miRNA_primary_transcript,94241378,94241442,+,MI0025019,MI0025019,mmu-mir-129b,NA
chr2,miRNA,94241378,94241399,+,MIMAT0029862,MIMAT0029862,mmu-miR-129b-5p,MI0025019
chr2,miRNA,94241420,94241442,+,MIMAT0029863,MIMAT0029863,mmu-miR-129b-3p,MI0025019
chr2,miRNA_primary_transcript,94261300,94261399,-,MI0004295,MI0004295,mmu-mir-670,NA
chr2,miRNA,94261358,94261379,-,MIMAT0003736,MIMAT0003736,mmu-miR-670-5p,MI0004295
chr2,miRNA,94261316,94261340,-,MIMAT0017242,MIMAT0017242,mmu-miR-670-3p,MI0004295
chr2,miRNA_primary_transcript,104428861,104428940,-,MI0008313,MI0008313,mmu-mir-1902,NA
chr2,miRNA,104428871,104428892,-,MIMAT0007863,MIMAT0007863,mmu-miR-1902,MI0008313
chr2,miRNA_primary_transcript,114150516,114150570,-,MI0022850,MI0022850,mmu-mir-7002,NA
chr2,miRNA,114150547,114150567,-,MIMAT0027906,MIMAT0027906,mmu-miR-7002-5p,MI0022850
chr2,miRNA,114150516,114150534,-,MIMAT0027907,MIMAT0027907,mmu-miR-7002-3p,MI0022850
chr2,miRNA_primary_transcript,115638725,115638813,+,MI0009946,MI0009946,mmu-mir-1951,NA
chr2,miRNA,115638777,115638798,+,MIMAT0009422,MIMAT0009422,mmu-miR-1951,MI0009946
chr2,miRNA_primary_transcript,117185127,117185226,+,MI0004611,MI0004611,mmu-mir-674,NA
chr2,miRNA,117185151,117185172,+,MIMAT0003740,MIMAT0003740,mmu-miR-674-5p,MI0004611
chr2,miRNA,117185186,117185207,+,MIMAT0003741,MIMAT0003741,mmu-miR-674-3p,MI0004611
chr2,miRNA_primary_transcript,120017517,120017579,+,MI0025005,MI0025005,mmu-mir-7665,NA
chr2,miRNA,120017517,120017539,+,MIMAT0029836,MIMAT0029836,mmu-miR-7665-5p,MI0025005
chr2,miRNA,120017558,120017579,+,MIMAT0029837,MIMAT0029837,mmu-miR-7665-3p,MI0025005
chr2,miRNA_primary_transcript,122640803,122640881,+,MI0005482,MI0005482,mmu-mir-147,NA
chr2,miRNA,122640814,122640837,+,MIMAT0017269,MIMAT0017269,mmu-miR-147-5p,MI0005482
chr2,miRNA,122640850,122640871,+,MIMAT0004857,MIMAT0004857,mmu-miR-147-3p,MI0005482
chr2,miRNA_primary_transcript,126902250,126902385,-,MI0026054,MI0026054,mmu-mir-3473g,NA
chr2,miRNA,126902290,126902309,-,MIMAT0031427,MIMAT0031427,mmu-miR-3473g,MI0026054
chr2,miRNA_primary_transcript,130016292,130016408,-,MI0021867,MI0021867,mmu-mir-6339,NA
chr2,miRNA,130016369,130016391,-,MIMAT0025082,MIMAT0025082,mmu-miR-6339,MI0021867
chr2,miRNA_primary_transcript,131040319,131040398,-,MI0022851,MI0022851,mmu-mir-6973b,NA
chr2,miRNA,131040375,131040398,-,MIMAT0027908,MIMAT0027908,mmu-miR-6973b-5p,MI0022851
chr2,miRNA,131040326,131040345,-,MIMAT0027909,MIMAT0027909,mmu-miR-6973b-3p,MI0022851
chr2,miRNA_primary_transcript,131288052,131288137,+,MI0000588,MI0000588,mmu-mir-103-2,NA
chr2,miRNA,131288103,131288125,+,MIMAT0000546_1,MIMAT0000546,mmu-miR-103-3p,MI0000588
chr2,miRNA,131288066,131288088,+,MIMAT0017025,MIMAT0017025,mmu-miR-103-2-5p,MI0000588
chr2,miRNA_primary_transcript,133564708,133564794,+,MI0014083,MI0014083,mmu-mir-3090,NA
chr2,miRNA,133564722,133564742,+,MIMAT0014901,MIMAT0014901,mmu-miR-3090-5p,MI0014083
chr2,miRNA,133564760,133564781,+,MIMAT0014902,MIMAT0014902,mmu-miR-3090-3p,MI0014083
chr2,miRNA_primary_transcript,138819929,138820007,+,MI0009947,MI0009947,mmu-mir-1952,NA
chr2,miRNA,138819943,138819959,+,MIMAT0009423,MIMAT0009423,mmu-miR-1952,MI0009947
chr2,miRNA_primary_transcript,151967529,151967617,-,MI0009948,MI0009948,mmu-mir-1953,NA
chr2,miRNA,151967581,151967602,-,MIMAT0009424,MIMAT0009424,mmu-miR-1953,MI0009948
chr2,miRNA_primary_transcript,152865067,152865126,+,MI0019190,MI0019190,mmu-mir-5622,NA
chr2,miRNA,152865067,152865088,+,MIMAT0022371,MIMAT0022371,mmu-miR-5622-5p,MI0019190
chr2,miRNA,152865105,152865126,+,MIMAT0022372,MIMAT0022372,mmu-miR-5622-3p,MI0019190
chr2,miRNA_primary_transcript,155356817,155356925,+,MI0004675,MI0004675,mmu-mir-695,NA
chr2,miRNA,155356831,155356852,+,MIMAT0003481,MIMAT0003481,mmu-miR-695,MI0004675
chr2,miRNA_primary_transcript,155622880,155622958,+,MI0004676,MI0004676,mmu-mir-499,NA
chr2,miRNA,155622893,155622913,+,MIMAT0003482,MIMAT0003482,mmu-miR-499-5p,MI0004676
chr2,miRNA,155622929,155622951,+,MIMAT0017254,MIMAT0017254,mmu-miR-499-3p,MI0004676
chr2,miRNA_primary_transcript,158243504,158243565,-,MI0025036,MI0025036,mmu-mir-7685,NA
chr2,miRNA,158243542,158243565,-,MIMAT0029896,MIMAT0029896,mmu-miR-7685-5p,MI0025036
chr2,miRNA,158243504,158243524,-,MIMAT0029897,MIMAT0029897,mmu-miR-7685-3p,MI0025036
chr2,miRNA_primary_transcript,158638583,158638640,+,MI0014707,MI0014707,mmu-mir-3474,NA
chr2,miRNA,158638583,158638604,+,MIMAT0015646,MIMAT0015646,mmu-miR-3474,MI0014707
chr2,miRNA_primary_transcript,163068090,163068155,+,MI0022852,MI0022852,mmu-mir-7003,NA
chr2,miRNA,163068095,163068115,+,MIMAT0027910,MIMAT0027910,mmu-miR-7003-5p,MI0022852
chr2,miRNA,163068137,163068155,+,MIMAT0027911,MIMAT0027911,mmu-miR-7003-3p,MI0022852
chr2,miRNA_primary_transcript,164354313,164354383,-,MI0025023,MI0025023,mmu-mir-7678,NA
chr2,miRNA,164354363,164354383,-,MIMAT0029870,MIMAT0029870,mmu-miR-7678-5p,MI0025023
chr2,miRNA,164354313,164354334,-,MIMAT0029871,MIMAT0029871,mmu-miR-7678-3p,MI0025023
chr2,miRNA_primary_transcript,168640696,168640759,-,MI0022853,MI0022853,mmu-mir-7004,NA
chr2,miRNA,168640731,168640754,-,MIMAT0027912,MIMAT0027912,mmu-miR-7004-5p,MI0022853
chr2,miRNA,168640696,168640716,-,MIMAT0027913,MIMAT0027913,mmu-miR-7004-3p,MI0022853
chr2,miRNA_primary_transcript,173701030,173701148,-,MI0021868,MI0021868,mmu-mir-6340,NA
chr2,miRNA,173701098,173701120,-,MIMAT0025083,MIMAT0025083,mmu-miR-6340,MI0021868
chr2,miRNA_primary_transcript,174267047,174267125,-,MI0000394,MI0000394,mmu-mir-296,NA
chr2,miRNA,174267093,174267113,-,MIMAT0000374,MIMAT0000374,mmu-miR-296-5p,MI0000394
chr2,miRNA,174267058,174267079,-,MIMAT0004576,MIMAT0004576,mmu-miR-296-3p,MI0000394
chr2,miRNA_primary_transcript,174267504,174267585,-,MI0000398,MI0000398,mmu-mir-298,NA
chr2,miRNA,174267553,174267575,-,MIMAT0000376,MIMAT0000376,mmu-miR-298-5p,MI0000398
chr2,miRNA,174267512,174267535,-,MIMAT0017007,MIMAT0017007,mmu-miR-298-3p,MI0000398
chr2,miRNA_primary_transcript,180179755,180179823,-,MI0022854,MI0022854,mmu-mir-7005,NA
chr2,miRNA,180179797,180179818,-,MIMAT0027914,MIMAT0027914,mmu-miR-7005-5p,MI0022854
chr2,miRNA,180179756,180179780,-,MIMAT0027915,MIMAT0027915,mmu-miR-7005-3p,MI0022854
chr2,miRNA_primary_transcript,180257536,180257611,+,MI0014084,MI0014084,mmu-mir-3091,NA
chr2,miRNA,180257547,180257567,+,MIMAT0014903,MIMAT0014903,mmu-miR-3091-5p,MI0014084
chr2,miRNA,180257580,180257601,+,MIMAT0014904,MIMAT0014904,mmu-miR-3091-3p,MI0014084
chr2,miRNA_primary_transcript,180389048,180389124,+,MI0000139,MI0000139,mmu-mir-1a-1,NA
chr2,miRNA,180389057,180389079,+,MIMAT0016979,MIMAT0016979,mmu-miR-1a-1-5p,MI0000139
chr2,miRNA,180389096,180389117,+,MIMAT0000123_1,MIMAT0000123,mmu-miR-1a-3p,MI0000139
chr2,miRNA_primary_transcript,180398379,180398482,+,MI0000820,MI0000820,mmu-mir-133a-2,NA
chr2,miRNA,180398401,180398421,+,MIMAT0003473_1,MIMAT0003473,mmu-miR-133a-5p,MI0000820
chr2,miRNA,180398437,180398458,+,MIMAT0000145_1,MIMAT0000145,mmu-miR-133a-3p,MI0000820
chr2,miRNA_primary_transcript,180894040,180894107,+,MI0000150,MI0000150,mmu-mir-124-3,NA
chr2,miRNA,180894045,180894066,+,MIMAT0004527_1,MIMAT0004527,mmu-miR-124-5p,MI0000150
chr2,miRNA,180894083,180894102,+,MIMAT0000134_1,MIMAT0000134,mmu-miR-124-3p,MI0000150
chr2,miRNA_primary_transcript,181587900,181587968,-,MI0022855,MI0022855,mmu-mir-7006,NA
chr2,miRNA,181587939,181587963,-,MIMAT0027916,MIMAT0027916,mmu-miR-7006-5p,MI0022855
chr2,miRNA,181587900,181587919,-,MIMAT0027917,MIMAT0027917,mmu-miR-7006-3p,MI0022855
chr3,miRNA_primary_transcript,17795662,17795770,+,MI0000717,MI0000717,mmu-mir-124-2,NA
chr3,miRNA,17795686,17795707,+,MIMAT0004527_2,MIMAT0004527,mmu-miR-124-5p,MI0000717
chr3,miRNA,17795723,17795742,+,MIMAT0000134_2,MIMAT0000134,mmu-miR-124-3p,MI0000717
chr3,miRNA_primary_transcript,17795685,17795741,-,MI0040637,MI0040637,mmu-mir-124b,NA
chr3,miRNA,17795685,17795706,-,MIMAT0049857,MIMAT0049857,mmu-miR-124b-3p,MI0040637
chr3,miRNA_primary_transcript,20222290,20222359,-,MI0022856,MI0022856,mmu-mir-7007,NA
chr3,miRNA,20222332,20222354,-,MIMAT0027918,MIMAT0027918,mmu-miR-7007-5p,MI0022856
chr3,miRNA,20222294,20222311,-,MIMAT0027919,MIMAT0027919,mmu-miR-7007-3p,MI0022856
chr3,miRNA_primary_transcript,27584900,27584995,-,MI0014085,MI0014085,mmu-mir-3092,NA
chr3,miRNA,27584958,27584979,-,MIMAT0014905,MIMAT0014905,mmu-miR-3092-5p,MI0014085
chr3,miRNA,27584915,27584935,-,MIMAT0014906,MIMAT0014906,mmu-miR-3092-3p,MI0014085
chr3,miRNA_primary_transcript,28419943,28420018,+,MI0018032,MI0018032,mmu-mir-466q,NA
chr3,miRNA,28419988,28420007,+,MIMAT0020631,MIMAT0020631,mmu-miR-466q,MI0018032
chr3,miRNA_primary_transcript,29416823,29416920,+,MI0004131,MI0004131,mmu-mir-551b,NA
chr3,miRNA,29416840,29416862,+,MIMAT0017236,MIMAT0017236,mmu-miR-551b-5p,MI0004131
chr3,miRNA,29416879,29416899,+,MIMAT0003890,MIMAT0003890,mmu-miR-551b-3p,MI0004131
chr3,miRNA_primary_transcript,29636744,29636851,+,MI0021906,MI0021906,mmu-mir-21b,NA
chr3,miRNA,29636768,29636790,+,MIMAT0025121,MIMAT0025121,mmu-miR-21b,MI0021906
chr3,miRNA_primary_transcript,31038966,31039028,+,MI0022857,MI0022857,mmu-mir-7008,NA
chr3,miRNA,31038971,31038994,+,MIMAT0027920,MIMAT0027920,mmu-miR-7008-5p,MI0022857
chr3,miRNA,31039007,31039028,+,MIMAT0027921,MIMAT0027921,mmu-miR-7008-3p,MI0022857
chr3,miRNA_primary_transcript,34638464,34638542,+,MI0008314,MI0008314,mmu-mir-1897,NA
chr3,miRNA,34638474,34638495,+,MIMAT0007864,MIMAT0007864,mmu-miR-1897-5p,MI0008314
chr3,miRNA,34638511,34638532,+,MIMAT0007865,MIMAT0007865,mmu-miR-1897-3p,MI0008314
chr3,miRNA_primary_transcript,34922545,34922651,-,MI0021909,MI0021909,mmu-mir-6378,NA
chr3,miRNA,34922623,34922644,-,MIMAT0025124,MIMAT0025124,mmu-miR-6378,MI0021909
chr3,miRNA_primary_transcript,36475461,36475524,-,MI0022858,MI0022858,mmu-mir-7009,NA
chr3,miRNA,36475498,36475519,-,MIMAT0027922,MIMAT0027922,mmu-miR-7009-5p,MI0022858
chr3,miRNA,36475461,36475481,-,MIMAT0027923,MIMAT0027923,mmu-miR-7009-3p,MI0022858
chr3,miRNA_primary_transcript,46900668,46900782,-,MI0021910,MI0021910,mmu-mir-6379,NA
chr3,miRNA,46900700,46900721,-,MIMAT0025125,MIMAT0025125,mmu-miR-6379,MI0021910
chr3,miRNA_primary_transcript,55887284,55887339,-,MI0040638,MI0040638,mmu-mir-12194,NA
chr3,miRNA,55887284,55887305,-,MIMAT0049858,MIMAT0049858,mmu-miR-12194-3p,MI0040638
chr3,miRNA_primary_transcript,57317447,57317511,-,MI0040639,MI0040639,mmu-mir-12195,NA
chr3,miRNA,57317490,57317511,-,MIMAT0049859,MIMAT0049859,mmu-miR-12195-5p,MI0040639
chr3,miRNA,57317450,57317469,-,MIMAT0049860,MIMAT0049860,mmu-miR-12195-3p,MI0040639
chr3,miRNA_primary_transcript,57616609,57616722,+,MI0021907,MI0021907,mmu-mir-6377,NA
chr3,miRNA,57616699,57616721,+,MIMAT0025122,MIMAT0025122,mmu-miR-6377,MI0021907
chr3,miRNA_primary_transcript,65659288,65659426,+,MI0026052,MI0026052,mmu-mir-8120,NA
chr3,miRNA,65659328,65659349,+,MIMAT0031426,MIMAT0031426,mmu-miR-8120,MI0026052
chr3,miRNA_primary_transcript,69009772,69009835,+,MI0000140,MI0000140,mmu-mir-15b,NA
chr3,miRNA,69009775,69009796,+,MIMAT0000124,MIMAT0000124,mmu-miR-15b-5p,MI0000140
chr3,miRNA,69009813,69009834,+,MIMAT0004521,MIMAT0004521,mmu-miR-15b-3p,MI0000140
chr3,miRNA_primary_transcript,69009902,69009996,+,MI0000566,MI0000566,mmu-mir-16-2,NA
chr3,miRNA,69009918,69009939,+,MIMAT0000527_1,MIMAT0000527,mmu-miR-16-5p,MI0000566
chr3,miRNA,69009960,69009981,+,MIMAT0017018,MIMAT0017018,mmu-miR-16-2-3p,MI0000566
chr3,miRNA_primary_transcript,82106247,82106309,-,MI0022859,MI0022859,mmu-mir-7010,NA
chr3,miRNA,82106284,82106305,-,MIMAT0027924,MIMAT0027924,mmu-miR-7010-5p,MI0022859
chr3,miRNA,82106248,82106268,-,MIMAT0027925,MIMAT0027925,mmu-miR-7010-3p,MI0022859
chr3,miRNA_primary_transcript,85467377,85467498,+,MI0006292,MI0006292,mmu-mir-466k,NA
chr3,miRNA,85467396,85467418,+,MIMAT0005845,MIMAT0005845,mmu-miR-466k,MI0006292
chr3,miRNA_primary_transcript,88215171,88215257,+,MI0014086,MI0014086,mmu-mir-3093,NA
chr3,miRNA,88215186,88215207,+,MIMAT0014907,MIMAT0014907,mmu-miR-3093-5p,MI0014086
chr3,miRNA,88215226,88215247,+,MIMAT0014908,MIMAT0014908,mmu-miR-3093-3p,MI0014086
